2.089352703005254e-5
1.3139516030769016e-7
1.5513672568800985e-9
3.728772846045558e-11
1.0900169655769787e-12
7.327471962526033e-15
3.019806626980426e-14
2.930988785010413e-14
2.886579864025407e-14
2.7977620220553945e-14
2.886579864025407e-14
2.7755575615628914e-14
2.6645352591003757e-14
2.90878432451791e-14
2.7755575615628914e-14
2.886579864025407e-14
3.1308289294429414e-14
2.6423307986078726e-14
2.7755575615628914e-14
2.5979218776228663e-14
2.9976021664879227e-14
2.7533531010703882e-14
2.2426505097428162e-14
2.5757174171303632e-14
2.9531932455029164e-14
3.042011087472929e-14
3.086420008457935e-14
2.90878432451791e-14
2.7977620220553945e-14
